,Axie ID,Class,Axie Eyes Part ID,Axie Ears Part ID,Axie Horn Part ID,Axie Back Part ID,Axie Mouth Part ID,Axie Tail Part ID
274,11895260,Bug,Little Peas,Zen,Hero,Confident,Imp,Shiba
275,11930068,Beast,Puppy,Nimo,Perch,Confident,Little Branch,Nimo
276,11921883,Plant,Lucas,Innocent Lamb,Hero,Silence Whisper,Rose Bud,Cattail
277,11928029,Dawn,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
278,11780576,Bird,Telescope,Innocent Lamb,Tri Feather,Doubletalk,Bumpy,Cloud
279,4534241,Plant,Papi,Beetle Spike,Pumpkin,Serious,Leaf Bug,Nimo
280,11883490,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
281,11945447,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Oranda,Nimo
282,11939305,Beast,Little Peas,Earwing,Cupid,Square Teeth,Arco,Gerbil
283,11945449,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Oranda,Nimo
284,11942379,Mech,Lucas,Pink Cheek,Tri Feather,Doubletalk,Wing Horn,Cloud
285,11866091,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
286,11942891,Bird,Zeal,Pink Cheek,Tri Feather,Confident,Wing Horn,Granma's Fan
287,11690990,Dawn,Papi,Curved Spine,Indian Star,Silence Whisper,Lagging,Pupae
288,11937265,Bird,Nerdy,Earwing,Tri Feather,Confident,Wing Horn,Cloud
289,11921394,Plant,Chubby,Innocent Lamb,Cupid,Confident,Rose Bud,Cattail
290,11800562,Aquatic,Gero,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
291,11778037,Mech,Topaz,Earwing,Tri Feather,Axie Kiss,Feather Spear,Cottontail
292,11683830,Plant,Papi,Innocent Lamb,Bidens,Square Teeth,Rose Bud,Cattail
293,11930615,Beast,Chubby,Earwing,Cupid,Catfish,Arco,Gerbil
294,11869178,Aquatic,Sleepless,Nimo,Sandal,Risky Fish,Anemone,Nimo
295,11932668,Plant,Chubby,Pink Cheek,Cupid,Axie Kiss,Dual Blade,Gerbil
296,11931645,Aquatic,Sleepless,Nimo,Sandal,Piranha,Oranda,Nimo
297,11896830,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Rose Bud,Twin Tail
0,11800580,Plant,Clear,Nimo,Sponge,Piranha,Oranda,Nimo
1,11923463,Aquatic,Gero,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
2,11735051,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
3,9644046,Dusk,Clear,Tassels,Bone Sail,Cute Bunny,Bumpy,Nimo
4,11933722,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Trump,Nimo
5,11661350,Dawn,Tricky,Innocent Lamb,Indian Star,Pincer,Rose Bud,Pupae
6,11915304,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
7,11939884,Bird,Gecko,Earwing,Tri Feather,Kotaro,Wing Horn,Cloud
8,11933745,Dawn,Sleepless,Nimo,Sandal,Risky Fish,Oranda,Nimo
9,11886644,Bird,Nerdy,Earwing,Tri Feather,Confident,Feather Spear,The Last One
10,11708472,Beast,Robin,Earwing,Tri Feather,Confident,Wing Horn,Granma's Fan
11,11933752,Dawn,Sleepless,Nimo,Sandal,Piranha,Oranda,Nimo
12,11915327,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
13,11925568,Mech,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
14,11890767,Reptile,Gecko,Nimo,Goldfish,Square Teeth,Oranda,Nimo
15,11771988,Dawn,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
16,11913300,Bug,Puppy,Zen,Ronin,Confident,Imp,Shiba
17,11722836,Mech,Little Peas,Innocent Lamb,Tri Feather,Hungry Bird,Wing Horn,Cottontail
18,11927655,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
19,11921517,Mech,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
20,11925613,Dawn,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
21,11939953,Beast,Puppy,Zen,Ronin,Confident,Oranda,Shiba
22,11933811,Aquatic,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
23,11718779,Plant,Clear,Nimo,Sponge,Zigzag,Anemone,Nimo
24,11718784,Plant,Clear,Nimo,Sponge,Piranha,Oranda,Nimo
25,11927700,Mech,Lucas,Innocent Lamb,Tri Feather,Kotaro,Wing Horn,Cottontail
26,11942053,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
27,11925710,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
28,11903201,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
29,11940076,Mech,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
30,11940081,Mech,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
31,11927799,Bird,Robin,Beetle Spike,Tri Feather,Kotaro,Wing Horn,Granma's Fan
32,11892984,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
33,11245817,Plant,Zeal,Larva,Timber,Catfish,Rose Bud,Cattail
34,11784458,Plant,Gecko,Small Frill,Green Thorns,Tiny Turtle,Dual Blade,Yam
35,11677962,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
36,11933967,Beast,Chubby,Earwing,Cupid,Catfish,Arco,Gerbil
37,11692303,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
38,11880721,Mech,Chubby,Pink Cheek,Jaguar,Axie Kiss,Dual Blade,Cottontail
39,11680019,Dawn,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
40,10877218,Aquatic,Sleepless,Nimo,Sponge,Lam,Babylonia,Nimo
41,11696418,Dawn,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
42,11936037,Reptile,Gecko,Pink Cheek,Green Thorns,Axie Kiss,Scaly Spoon,Gerbil
43,11938091,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
44,11909421,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
45,11675956,Bug,Clear,Pogona,Buzz Buzz,Lam,Pliers,Wall Gecko
46,11931956,Beast,Chubby,Earwing,Cupid,Axie Kiss,Arco,Ranchu
47,11927860,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
48,11682107,Mech,Telescope,Tassels,Indian Star,Silence Whisper,Scaly Spoon,Ant
49,11936063,Reptile,Gecko,Nimo,Sponge,Catfish,Cactus,Nimo
50,11903317,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
51,11925847,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Trump,Nimo
52,11544925,Beast,Little Peas,Innocent Lamb,Ronin,Confident,Imp,Shiba
53,11862373,Plant,Tricky,Tassels,Indian Star,Pincer,Leaf Bug,Nimo
54,11911549,Beast,Chubby,Earwing,Cupid,Confident,Dual Blade,Ranchu
55,11903382,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
56,11901345,Plant,Lucas,Innocent Lamb,Balloon,Silence Whisper,Scaly Spoon,Ant
57,11682210,Plant,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
58,11911588,Beast,Chubby,Earwing,Buzz Buzz,Confident,Arco,Granma's Fan
59,596389,Aquatic,Gero,Nimo,Anemone,Piranha,Oranda,Nimo
60,11915713,Aquatic,Gero,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
61,11921861,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
62,11884999,Plant,Clear,Nimo,Sponge,Risky Fish,Oranda,Nimo
63,11932104,Beast,Chubby,Early Bird,Hero,Confident,Dual Blade,Cattail
64,11590089,Aquatic,Robin,Seaslug,Tri Feather,Little Owl,Kestrel,Granma's Fan
65,4526553,Reptile,Gecko,Pogona,Snail Shell,Tiny Turtle,Scaly Spoon,Nimo
66,11930085,Dawn,Sleepless,Nimo,Anemone,Tiny Turtle,Anemone,Nimo
67,11942388,Dawn,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Potato Leaf
68,11934205,Beast,Chubby,Earwing,Cupid,Catfish,Arco,Gerbil
69,11725314,Bug,Topaz,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
70,11164181,Dusk,Clear,Tassels,Bone Sail,Zigzag,Bumpy,Nimo
71,11934241,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
72,11928124,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Caterpillars,Nimo
73,11891261,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
74,11801156,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
75,11653701,Dusk,Clear,Nimo,Sponge,Piranha,Oranda,Nimo
76,11924036,Mech,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
77,11627078,Bird,Robin,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
78,11833931,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Ant
79,11928140,Mech,Sleepless,Nimo,Sandal,Piranha,Caterpillars,Nimo
80,11733596,Dawn,Papi,Innocent Lamb,Indian Star,Silence Whisper,Scaly Spoon,Pupae
81,11934308,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
82,11936357,Dawn,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
83,11838052,Mech,Clear,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
84,11932269,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
85,11883119,Mech,Chubby,Pink Cheek,Jaguar,Axie Kiss,Dual Blade,Cottontail
86,11934325,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
87,11917945,Bird,Puppy,Earwing,Tri Feather,Risky Fish,Cactus,Cloud
88,11915898,Dusk,Gero,Nimo,Anemone,Piranha,Anemone,Nimo
89,11952772,Aquatic,Sleepless,Nimo,Sandal,Piranha,Oranda,Nimo
90,11897476,Plant,Lucas,Innocent Lamb,Bidens,Confident,Bamboo Shoot,Ant
91,11934351,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
92,11690645,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
93,11895456,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
94,11901603,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Cottontail
95,11887268,Mech,Chubby,Pink Cheek,Scarab,Axie Kiss,Dual Blade,Cottontail
96,8612522,Dusk,Telescope,Leaf Bug,Bone Sail,Piranha,Bumpy,Nimo
97,11844274,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Dual Blade,Cattail
98,11913922,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
99,11938507,Mech,Kotaro?,Pink Cheek,Tri Feather,Peace Maker,Feather Spear,Feather Fan
100,11670227,Bird,Kotaro?,Earwing,Tri Feather,Confident,Wing Horn,Cottontail
101,11928277,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
102,11924182,Bug,Zeal,Zen,Furball,Confident,Imp,Shiba
103,11707095,Mech,Robin,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
104,11930332,Aquatic,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
105,11700962,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
106,11940580,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
107,11940585,Dawn,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
108,5153514,Plant,Papi,Lotus,Pumpkin,Serious,Rose Bud,Cattail
109,11645673,Beast,Robin,Earwing,Tri Feather,Confident,Wing Horn,Cottontail
110,11938547,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
111,11911927,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
112,11905792,Plant,Clear,Nimo,Sponge,Toothless Bite,Oranda,Nimo
113,11889410,Mech,Tricky,Innocent Lamb,Indian Star,Pincer,Leaf Bug,Ant
114,11911943,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
115,11807513,Plant,Clear,Nimo,Sponge,Risky Fish,Shoal Star,Nimo
116,11897631,Reptile,Kotaro?,Earwing,Tri Feather,Kotaro,Oranda,Granma's Fan
117,11911971,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
118,11608869,Plant,Gecko,Pink Cheek,Tri Spikes,Silence Whisper,Rose Bud,Cloud
119,11932475,Mech,Gero,Nimo,Sandal,Piranha,Babylonia,Nimo
120,11928392,Reptile,Chubby,Pink Cheek,Cupid,Razor Bite,Watermelon,Ranchu
121,11748178,Bird,Kotaro?,Belieber,Tri Feather,Kotaro,Wing Horn,Granma's Fan
122,11920217,Bird,Kotaro?,Sakura,Tri Feather,Kotaro,Wing Horn,Granma's Fan
123,11748185,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Yam
124,11668326,Dusk,Clear,Nimo,Sponge,Herbivore,Shoal Star,Nimo
125,11912038,Beast,Chubby,Earwing,Cupid,Hungry Bird,Arco,Granma's Fan
126,11897709,Beast,Little Peas,Zen,Ronin,Confident,Imp,Shiba
127,11520880,Bug,Gecko,Leaf Bug,Timber,Mosquito,Bumpy,Nimo
128,11940724,Dawn,Sleepless,Nimo,Sandal,Axie Kiss,Babylonia,Nimo
129,11948919,Bug,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Rose Bud,Potato Leaf
130,11910009,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
131,11918203,Mech,Chubby,Pink Cheek,Scarab,Confident,Dual Blade,Cottontail
132,11658109,Bird,Kotaro?,Earwing,Tri Feather,Confident,Wing Horn,Granma's Fan
133,11953021,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
134,11905923,Aquatic,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
135,11922312,Beast,Chubby,Earwing,Buzz Buzz,Confident,Arco,Gerbil
136,11944863,Aquatic,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
137,11903913,Mech,Clear,Innocent Lamb,Tri Feather,Little Owl,Wing Horn,Cloud
138,11932587,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
139,11879352,Mech,Clear,Nimo,Sponge,Lam,Shoal Star,Nimo
140,11936710,Mech,Sleepless,Nimo,Sandal,Square Teeth,Oranda,Nimo
141,11926471,Bug,Puppy,Zen,Ronin,Confident,Imp,Shiba
142,11895756,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
143,11852749,Reptile,Chubby,Small Frill,Green Thorns,Tiny Turtle,Dual Blade,Potato Leaf
144,11944931,Dawn,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
145,11897840,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
146,11936753,Aquatic,Sleepless,Nimo,Sandal,Piranha,Oranda,Nimo
147,11928565,Mech,Sleepless,Nimo,Sandal,Cute Bunny,Babylonia,Nimo
148,11867131,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Rose Bud,Twin Tail
149,9022464,Aquatic,Gero,Nimo,Sandal,Lam,Anemone,Nimo
150,11930632,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
151,11934734,Beast,Puppy,Zen,Ronin,Confident,Imp,Tiny Dino
152,11934743,Dawn,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
153,11914278,Aquatic,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
154,11934759,Dawn,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
155,11693127,Dusk,Clear,Nimo,Sponge,Piranha,Oranda,Nimo
156,11895882,Mech,Chubby,Pink Cheek,Scarab,Axie Kiss,Dual Blade,Gerbil
157,11674700,Dawn,Papi,Innocent Lamb,Indian Star,Silence Whisper,Scaly Spoon,Pupae
158,11897935,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
159,11684950,Bird,Kotaro?,Sidebarb,Tri Feather,Kotaro,Trump,Granma's Fan
160,11924568,Beast,Chubby,Earwing,Buzz Buzz,Axie Kiss,Arco,Gerbil
161,11920472,Beast,Little Peas,Zen,Ronin,Confident,Imp,Shiba
162,11930726,Beast,Chubby,Seaslug,Cupid,Square Teeth,Arco,Gerbil
163,11914355,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
164,11938933,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
165,11740279,Dawn,Gero,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
166,11924612,Dusk,Papi,Tassels,Indian Star,Silence Whisper,Scaly Spoon,Ant
167,11934865,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
168,11795603,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Dual Blade,Cottontail
169,11906202,Aquatic,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
170,11932826,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
171,11945118,Dawn,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
172,11738281,Mech,Kotaro?,Tiny Fan,Tri Feather,Peace Maker,Wing Horn,Granma's Fan
173,11744431,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
174,11928755,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
175,11945141,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
176,11920567,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
177,11932866,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
178,11562183,Beast,Chubby,Innocent Lamb,Hero,Confident,Arco,Cottontail
179,11893972,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Grass Snake
180,11859159,Reptile,Gecko,Nimo,Sponge,Hungry Bird,Cactus,Nimo
181,11910364,Mech,Sleepless,Nimo,Anemone,Serious,Anemone,Nimo
182,11932906,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
183,11730159,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
184,11904248,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
185,11832568,Aquatic,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
186,11939064,Mech,Little Peas,Zen,Ronin,Confident,Imp,Shiba
187,11904267,Aquatic,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
188,11881739,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
189,11808015,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Cottontail
190,11738395,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
191,11887905,Beast,Chubby,Earwing,Tri Feather,Confident,Arco,Ranchu
192,11910434,Beast,Little Peas,Zen,Ronin,Confident,Imp,Shrimp
193,11935013,Aquatic,Gero,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
194,11928882,Aquatic,Sleepless,Seaslug,Sandal,Piranha,Babylonia,Nimo
195,11892029,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
196,11926857,Mech,Confused,Nimo,Sandal,Square Teeth,Babylonia,Nimo
197,11928927,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
198,11939173,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
199,753006,Reptile,Gecko,Pogona,Tri Spikes,Tiny Turtle,Scaly Spoon,Wall Gecko
200,11935100,Mech,Puppy,Zen,Ronin,Confident,Imp,Shiba
201,11787645,Bug,Topaz,Innocent Lamb,Timber,Square Teeth,Bumpy,Cloud
202,11888011,Dawn,Gero,Nimo,Sandal,Piranha,Babylonia,Nimo
203,11654540,Dusk,Bookworm,Nimo,Mint,Square Teeth,Bumpy,Nimo
204,4328864,Bird,Nerdy,Early Bird,Cupid,Hungry Bird,Wing Horn,Cloud
205,7495083,Dusk,Tricky,Innocent Lamb,Snail Shell,Tiny Turtle,Incisor,Cloud
206,11920815,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
207,11898291,Aquatic,Clear,Nimo,Sponge,Square Teeth,Anemone,Nimo
208,11644340,Dawn,Telescope,Nimo,Sponge,Piranha,Oranda,Nimo
209,11896253,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
210,11920829,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
211,11920833,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
212,11920852,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
213,11918804,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
214,11890132,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Iguana
215,11795946,Reptile,Chubby,Small Frill,Green Thorns,Tiny Turtle,Dual Blade,Iguana
216,11902447,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
217,11701746,Aquatic,Gero,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
218,11453954,Aquatic,Flower Sunglasses,Curly,Red Ear,Razor Bite,Feather Spear,Cotton Candy
219,11929090,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
220,11931155,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
221,11920925,Bug,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
222,11904543,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
223,1181217,Plant,Chubby,Hollow,Scarab,Axie Kiss,Dual Blade,Hare
224,11918879,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
225,11892255,Beast,Chubby,Gill,Cupid,Nut Cracker,Arco,Gerbil
226,11918888,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
227,11918894,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
228,11931186,Aquatic,Sleepless,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
229,11916853,Plant,Chubby,Innocent Lamb,Bidens,Serious,Scaly Spoon,Pupae
230,11902523,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Cactus,Nimo
231,11648596,Plant,Clear,Nimo,Sponge,Risky Fish,Shoal Star,Nimo
232,11939413,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
233,11918933,Reptile,Gero,Nimo,Sponge,Tiny Turtle,Cactus,Nimo
234,11933280,Dawn,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
235,11933284,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
236,11773541,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
237,11773542,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
238,11947627,Dawn,Sleepless,Seaslug,Sandal,Piranha,Trump,Nimo
239,11931251,Mech,Puppy,Pogona,Ronin,Confident,Imp,Shiba
240,11935349,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail
241,11910780,Mech,Sleepless,Nimo,Sandal,Piranha,Trump,Nimo
242,11642497,Dawn,Blossom,Nimo,Hermit,Kotaro,Cactus,Nimo
243,11613836,Bird,Robin,Earwing,Tri Feather,Peace Maker,Parasite,Granma's Fan
244,11931282,Bug,Puppy,Zen,Ronin,Confident,Imp,Shiba
245,11910809,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
246,11931297,Mech,Puppy,Zen,Ronin,Confident,Imp,Shiba
247,11902633,Beast,Little Peas,Zen,Ronin,Confident,Imp,Shrimp
248,11865770,Aquatic,Clear,Nimo,Sponge,Square Teeth,Babylonia,Nimo
249,11935403,Beast,Chubby,Earwing,Cupid,Axie Kiss,Arco,Gerbil
250,11945649,Beast,Little Peas,Zen,Ronin,Confident,Imp,Shrimp
251,11933370,Reptile,Gecko,Nimo,Sponge,Toothless Bite,Cactus,Nimo
